fixture_id,bet_name,bet_value,bet_odd
1377878,Second Half Winner,Draw,2.60
1377878,Second Half Winner,Away,6.00
1377878,Goals Over/Under,Over 1.5,1.28
1377878,Goals Over/Under,Under 1.5,3.75
1377878,Goals Over/Under,Over 2.5,1.91
1377878,Goals Over/Under,Under 2.5,1.91
1377878,Goals Over/Under,Over 3.5,3.40
1377878,Goals Over/Under,Under 3.5,1.33
1377878,Goals Over/Under,Over 0.5,1.05
1377878,Goals Over/Under,Under 0.5,11.00
1377878,Goals Over/Under,Over 4.5,6.00
1377878,Goals Over/Under,Under 4.5,1.12
1377878,Goals Over/Under,Over 7.5,51.00
1377878,Goals Over/Under,Under 7.5,1.00
1377878,Goals Over/Under,Over 5.5,13.00
1377878,Goals Over/Under,Under 5.5,1.04
1377878,Goals Over/Under,Over 6.5,26.00
1377878,Goals Over/Under,Under 6.5,1.01
1377878,HT/FT Double,Home/Draw,15.00
1377878,HT/FT Double,Home/Away,41.00
1377878,HT/FT Double,Draw/Away,13.00
1377878,HT/FT Double,Draw/Draw,6.00
1377878,HT/FT Double,Home/Home,2.20
1377878,HT/FT Double,Draw/Home,4.00
1377878,HT/FT Double,Away/Home,21.00
1377878,HT/FT Double,Away/Draw,19.00
1377878,HT/FT Double,Away/Away,12.00
1377878,Double Chance,Home/Draw,1.10
1377878,Double Chance,Home/Away,1.20
1377878,Double Chance,Draw/Away,2.62
1377878,First Half Winner,Home,1.95
1377878,First Half Winner,Draw,2.30
1377878,First Half Winner,Away,7.00
1377877,Match Winner,Home,1.30
1377877,Match Winner,Draw,5.25
1377877,Match Winner,Away,9.50
1377877,Second Half Winner,Home,1.57
1377877,Second Half Winner,Draw,2.88
1377877,Second Half Winner,Away,7.00
1377877,Goals Over/Under,Over 1.5,1.20
1377877,Goals Over/Under,Under 1.5,4.50
1377877,Goals Over/Under,Over 2.5,1.62
1377877,Goals Over/Under,Under 2.5,2.30
1377877,Goals Over/Under,Over 3.5,2.62
1377877,Goals Over/Under,Under 3.5,1.50
1377877,Goals Over/Under,Over 0.5,1.03
