fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,dribbles_past,penalty_commited,goals_total,penalty_won,tackles_blocks,tackles_total
9041,Genoa,495,578,Adel Taarabt,https://media.api-sports.io/football/players/578.png,60,11,F,7.0,False,False,1,0,,,22,1,81%,1,5,3,1,1,1,1,0,0,0,0,,,,,,,,
9041,Genoa,495,30844,Andrej Gălăbinov,https://media.api-sports.io/football/players/30844.png,81,16,F,7.3,False,False,4,2,,,11,1,68%,0,12,6,0,0,4,4,0,0,0,0,,,,,,,,
9041,Genoa,495,44849,Stephane Omeonga,https://media.api-sports.io/football/players/44849.png,16,40,M,6.8,False,False,0,0,,,4,0,100%,0,5,3,2,2,0,2,0,0,0,0,,,,,,,,
9041,Genoa,495,220,Eddy Salcedo,https://media.api-sports.io/football/players/220.png,9,74,F,6.5,False,False,1,1,,,2,0,100%,0,2,0,1,0,0,1,0,0,0,0,,,,,,,,
9041,Genoa,495,31469,Raffaele Palladino,https://media.api-sports.io/football/players/31469.png,30,17,F,6.7,False,False,0,0,,,10,1,83%,0,2,1,0,0,0,1,0,0,0,0,,,,,,,,
9042,Udinese,494,50054,Simone Scuffet,https://media.api-sports.io/football/players/50054.png,90,22,G,6.2,False,False,0,0,2.0,1.0,6,0,30%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9042,Udinese,494,19295,Molla Wagué,https://media.api-sports.io/football/players/19295.png,58,2,D,6.8,False,False,1,0,,,24,0,85%,2,7,6,0,0,0,1,0,0,0,0,,,,,,,,
9042,Udinese,494,8552,Gabriele Angella,https://media.api-sports.io/football/players/8552.png,90,4,D,7.0,False,False,1,1,,,49,0,73%,1,10,8,0,0,1,1,1,0,0,0,,,,,,,,
9042,Udinese,494,30797,Bram Nuytinck,https://media.api-sports.io/football/players/30797.png,90,17,D,6.3,False,False,1,0,,,42,0,87%,0,10,4,0,0,0,1,0,0,0,0,,,2.0,,,,,
9042,Udinese,494,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,90,97,M,6.9,False,False,2,0,,,44,2,80%,1,10,5,1,1,2,0,0,0,0,0,,,1.0,,,,,
9042,Udinese,494,2472,Rodrigo De Paul,https://media.api-sports.io/football/players/2472.png,65,10,M,7.2,False,False,1,0,,,33,2,91%,0,4,3,2,1,1,0,0,0,0,0,,1.0,,,,,,
9042,Udinese,494,30807,Seko Fofana,https://media.api-sports.io/football/players/30807.png,61,6,M,6.5,False,False,1,1,,,34,2,81%,0,8,3,1,1,1,1,0,0,0,0,,,2.0,,,,,
9042,Udinese,494,30808,Emil Hallfreðsson,https://media.api-sports.io/football/players/30808.png,90,23,M,6.8,False,False,1,0,,,54,2,91%,3,9,3,0,0,0,2,0,0,0,0,,,2.0,,,,,
9042,Udinese,494,30453,Jakub Jankto,https://media.api-sports.io/football/players/30453.png,90,14,M,7.0,False,False,1,0,,,46,4,83%,2,4,0,3,0,0,1,0,0,0,0,,,,,,,,
9042,Udinese,494,30815,Kevin Lasagna,https://media.api-sports.io/football/players/30815.png,90,15,F,7.0,False,False,6,2,,,13,0,72%,0,10,5,0,0,2,1,0,0,0,0,,,,,,,,
9042,Udinese,494,30574,Cyril Théréau,https://media.api-sports.io/football/players/30574.png,90,77,F,7.0,True,False,2,1,,,30,1,83%,0,12,3,4,2,0,0,0,0,0,0,,,1.0,,1.0,,,
9042,Udinese,494,30795,Samir,https://media.api-sports.io/football/players/30795.png,32,3,D,6.6,False,True,0,0,,,20,0,87%,1,6,2,3,2,0,1,0,0,0,0,,,,,,,,
9042,Udinese,494,30805,Valon Behrami,https://media.api-sports.io/football/players/30805.png,25,85,M,7.1,False,True,0,0,,,12,1,80%,0,8,7,0,0,1,1,0,0,0,0,,,,,,,,
9042,Udinese,494,50075,Stipe Perica,https://media.api-sports.io/football/players/50075.png,29,18,F,6.5,False,True,1,0,,,4,1,80%,1,6,2,1,0,1,1,1,0,0,0,,,,,,,,
9042,Chievo,491,30734,Stefano Sorrentino,https://media.api-sports.io/football/players/30734.png,90,70,G,6.8,False,False,0,0,1.0,4.0,9,0,39%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9042,Chievo,491,30548,Fabrizio Cacciatore,https://media.api-sports.io/football/players/30548.png,90,29,D,7.0,False,False,1,1,,,43,0,81%,0,3,2,0,0,0,0,1,0,0,0,,,,,,,,
9042,Chievo,491,30952,Dario Dainelli,https://media.api-sports.io/football/players/30952.png,90,3,D,7.0,False,False,0,0,,,19,0,95%,1,4,2,0,0,0,1,0,0,0,0,,,,,,,,
9042,Chievo,491,91310,Alessandro Gamberini,https://media.api-sports.io/football/players/91310.png,90,5,D,7.1,False,False,0,0,,,26,0,89%,2,5,3,0,0,1,0,0,0,0,0,,,,,,,,
9042,Chievo,491,31013,Massimo Gobbi,https://media.api-sports.io/football/players/31013.png,90,18,D,6.4,False,False,0,0,,,34,0,75%,0,7,5,0,0,1,1,0,0,0,0,,,,,,,,
9042,Chievo,491,30567,Lucas Castro,https://media.api-sports.io/football/players/30567.png,90,19,M,8.1,False,False,1,0,,,47,3,75%,1,9,5,1,0,0,2,0,0,0,0,,1.0,,,,,,
9042,Chievo,491,30782,Ivan Radovanović,https://media.api-sports.io/football/players/30782.png,90,8,M,7.0,False,False,0,0,,,52,0,85%,0,12,6,2,2,1,1,0,0,0,0,,,1.0,,,,,
9042,Chievo,491,30750,Përparim Hetemaj,https://media.api-sports.io/football/players/30750.png,90,56,M,7.1,True,False,1,0,,,32,3,82%,1,13,7,1,1,2,2,0,0,0,0,,,2.0,,,,,
9042,Chievo,491,30559,Valter Birsa,https://media.api-sports.io/football/players/30559.png,79,23,M,9.0,False,False,5,1,,,52,1,83%,0,14,9,6,4,2,0,0,0,0,0,,1.0,1.0,,1.0,,,
9042,Chievo,491,30760,Manuel Pucciarelli,https://media.api-sports.io/football/players/30760.png,75,20,F,6.9,False,False,0,0,,,16,1,66%,0,12,7,3,1,1,1,0,0,0,0,,,,,,,,
9042,Chievo,491,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,88,45,F,7.0,False,False,2,1,,,17,1,63%,1,13,3,2,0,1,1,0,0,0,0,,,1.0,,1.0,,,
9042,Chievo,491,30754,Nicola Rigoni,https://media.api-sports.io/football/players/30754.png,11,4,M,6.3,False,False,0,0,,,4,0,80%,0,2,0,0,0,0,1,1,0,0,0,,,1.0,,,,,
9042,Chievo,491,31334,Luca Garritano,https://media.api-sports.io/football/players/31334.png,15,7,F,6.1,False,False,0,0,,,5,0,83%,0,7,2,0,0,0,0,0,0,0,0,,,1.0,,,,,
9042,Chievo,491,30759,Sergio Pellissier,https://media.api-sports.io/football/players/30759.png,2,31,F,–,False,False,0,0,,,1,0,33%,0,3,2,0,0,1,0,0,0,0,0,,,,,,,,
9040,Sampdoria,498,30612,Christian Puggioni,https://media.api-sports.io/football/players/30612.png,90,1,G,7.6,False,False,0,0,1.0,6.0,25,0,78%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9040,Sampdoria,498,30448,Jacopo Sala,https://media.api-sports.io/football/players/30448.png,90,7,D,6.9,False,False,0,0,,,51,0,86%,0,10,5,1,1,0,1,0,0,0,0,,,1.0,,,,,
9040,Sampdoria,498,31049,Matías Silvestre,https://media.api-sports.io/football/players/31049.png,90,26,D,6.7,False,False,1,1,,,87,0,95%,0,4,3,0,0,2,0,0,0,0,0,,,1.0,,,,,
9040,Sampdoria,498,30860,Vasco Regini,https://media.api-sports.io/football/players/30860.png,90,19,D,7.4,True,False,1,0,,,81,1,92%,2,4,3,0,0,0,1,0,0,0,0,,,,,,,,
9040,Sampdoria,498,68419,Daniel Pavlović,https://media.api-sports.io/football/players/68419.png,90,20,D,7.1,False,False,0,0,,,46,1,82%,0,5,5,0,0,0,0,0,0,0,0,,,,,,,,
9040,Sampdoria,498,30452,Édgar Barreto,https://media.api-sports.io/football/players/30452.png,90,8,M,6.8,False,False,2,1,,,50,1,89%,0,15,8,2,2,1,3,1,0,0,0,,,1.0,,,,,
9040,Sampdoria,498,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,34,M,7.0,False,False,1,0,,,64,2,86%,0,19,10,3,2,3,2,0,0,0,0,,,4.0,,,,,
9040,Sampdoria,498,2925,Dennis Praet,https://media.api-sports.io/football/players/2925.png,84,18,M,7.3,False,False,2,1,,,49,1,89%,1,14,6,6,4,0,1,0,0,0,0,,,1.0,,,,,
9040,Sampdoria,498,30455,Gastón Ramírez,https://media.api-sports.io/football/players/30455.png,68,90,M,7.3,False,False,3,1,,,23,1,79%,1,9,6,4,4,1,0,0,0,0,0,,1.0,,,,,,
9040,Sampdoria,498,30460,Gianluca Caprari,https://media.api-sports.io/football/players/30460.png,63,9,F,7.3,False,False,0,0,,,16,3,88%,0,3,3,1,1,2,0,0,0,0,0,,,,,,,,
9040,Sampdoria,498,30463,Fabio Quagliarella,https://media.api-sports.io/football/players/30463.png,90,27,F,8.2,False,False,5,2,,,15,0,65%,1,8,1,2,1,0,2,0,0,0,0,,,1.0,,2.0,,,
9040,Sampdoria,498,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,6,10,M,6.4,False,True,0,0,,,6,1,60%,0,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
9040,Sampdoria,498,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,22,16,M,6.9,False,True,0,0,,,16,0,84%,0,4,3,2,2,1,0,0,0,0,0,,,,,,,,
9040,Sampdoria,498,31436,Federico Bonazzoli,https://media.api-sports.io/football/players/31436.png,27,97,F,6.8,False,True,1,0,,,12,0,92%,0,4,2,1,1,0,0,0,0,0,0,,,,,,,,
9040,Benevento,506,30442,Vid Belec,https://media.api-sports.io/football/players/30442.png,90,1,G,6.6,False,False,0,0,2.0,4.0,14,0,60%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9040,Benevento,506,31730,Lorenzo Venuti,https://media.api-sports.io/football/players/31730.png,90,23,D,6.9,False,False,0,0,,,33,2,86%,0,8,6,0,0,2,0,0,0,0,0,,,2.0,,,,,
9040,Benevento,506,31725,Fabio Lucioni,https://media.api-sports.io/football/players/31725.png,90,5,D,6.7,True,False,0,0,,,27,0,71%,0,7,4,0,0,0,1,0,0,0,0,,,2.0,,,,,
9040,Benevento,506,30616,Andrea Costa,https://media.api-sports.io/football/players/30616.png,90,21,D,7.3,False,False,0,0,,,25,0,83%,3,9,4,2,2,1,1,0,0,0,0,,,1.0,,,,,
9040,Benevento,506,30620,Gaetano Letizia,https://media.api-sports.io/football/players/30620.png,72,3,D,6.5,False,False,1,0,,,17,1,73%,1,7,3,0,0,1,0,0,0,0,0,,,1.0,,,,,
9040,Benevento,506,31171,Amato Ciciretti,https://media.api-sports.io/football/players/31171.png,90,10,M,7.7,False,False,5,2,,,30,3,85%,0,11,3,2,2,0,0,0,0,0,0,,,3.0,,1.0,,,
9040,Benevento,506,1852,Danilo Cataldi,https://media.api-sports.io/football/players/1852.png,90,8,M,7.0,False,False,2,0,,,37,4,84%,2,10,7,2,2,2,2,1,0,0,0,,1.0,,,,,,
9040,Benevento,506,30626,Lorenzo Del Pinto,https://media.api-sports.io/football/players/30626.png,83,4,M,6.5,False,False,0,0,,,24,0,88%,2,11,4,0,0,0,2,1,0,0,0,,,4.0,,,,,
9040,Benevento,506,30806,Marco D'Alessandro,https://media.api-sports.io/football/players/30806.png,90,7,M,6.6,False,False,1,0,,,11,4,68%,2,19,8,4,3,2,2,0,0,0,0,,,3.0,,,,,
9040,Benevento,506,30635,Massimo Coda,https://media.api-sports.io/football/players/30635.png,90,11,F,7.5,False,False,5,4,,,19,2,70%,1,9,3,2,1,0,0,0,0,0,0,,,1.0,,,,,
9040,Benevento,506,31562,George Pușcaș,https://media.api-sports.io/football/players/31562.png,82,32,F,6.5,False,False,4,1,,,14,0,100%,1,5,1,0,0,1,1,0,0,0,0,,,,,,,,
9040,Benevento,506,30618,Gianluca Di Chiara,https://media.api-sports.io/football/players/30618.png,18,17,D,6.4,False,False,0,0,,,6,0,54%,0,1,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
9040,Benevento,506,30629,Nicolas Viola,https://media.api-sports.io/football/players/30629.png,7,14,M,6.5,False,False,0,0,,,4,0,66%,0,2,1,0,0,0,1,0,0,0,0,,,,,,,,
9040,Benevento,506,31245,Karamoko Cissé,https://media.api-sports.io/football/players/31245.png,8,19,F,6.7,False,False,0,0,,,1,0,100%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,
9036,Bologna,500,765,Antonio Mirante,https://media.api-sports.io/football/players/765.png,90,83,G,6.0,True,False,0,0,1.0,2.0,20,0,62%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
9036,Bologna,500,1599,Vasilīs Torosidīs,https://media.api-sports.io/football/players/1599.png,90,35,D,6.6,False,False,0,0,,,21,2,77%,2,8,5,0,0,2,0,0,0,0,0,,,2.0,,,,,
9036,Bologna,500,30796,Sebastian De Maio,https://media.api-sports.io/football/players/30796.png,90,6,D,6.3,False,False,0,0,,,29,0,70%,0,5,1,0,0,0,2,1,0,0,0,,,,,,,,
9036,Bologna,500,31044,Domenico Maietta,https://media.api-sports.io/football/players/31044.png,90,20,D,6.6,False,False,0,0,,,40,0,90%,2,6,3,2,2,0,1,0,0,0,0,,,2.0,,,,,
9036,Bologna,500,18799,Adam Masina,https://media.api-sports.io/football/players/18799.png,90,25,D,6.4,False,False,0,0,,,21,0,56%,0,19,10,0,0,0,3,0,0,0,0,,,2.0,,,,,
9036,Bologna,500,30482,Andrea Poli,https://media.api-sports.io/football/players/30482.png,70,16,M,7.3,False,False,0,0,,,20,3,90%,1,8,5,0,0,1,2,0,0,0,0,,,1.0,,,,,
9036,Bologna,500,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,90,5,M,6.3,False,False,2,0,,,35,0,83%,0,6,2,0,0,0,2,1,0,0,0,,,2.0,,,,,
9036,Bologna,500,50795,Saphir Taïder,https://media.api-sports.io/football/players/50795.png,82,8,M,7.0,False,False,0,0,,,38,0,92%,1,5,5,1,1,1,0,0,0,0,0,,,,,,,,
9036,Bologna,500,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,82,9,F,7.5,False,False,3,1,,,20,1,83%,2,8,5,1,0,2,1,0,0,0,0,,1.0,,,,,,
9036,Bologna,500,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,90,10,F,6.7,False,False,1,1,,,11,3,91%,0,18,6,2,1,3,5,0,0,0,0,,,3.0,,,,,
9036,Bologna,500,30539,Federico Di Francesco,https://media.api-sports.io/football/players/30539.png,90,14,F,7.7,False,False,6,1,,,17,0,85%,1,7,4,2,2,1,0,0,0,0,0,,,1.0,,1.0,,,
9036,Bologna,500,30480,Ladislav Krejčí,https://media.api-sports.io/football/players/30480.png,8,11,M,6.6,False,True,0,0,,,2,1,66%,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,
9036,Bologna,500,30477,Godfred Donsah,https://media.api-sports.io/football/players/30477.png,20,77,M,6.4,False,True,1,0,,,6,0,85%,1,2,0,0,0,0,1,0,0,0,0,,,,,,,,
9036,Bologna,500,30489,Rodrigo Palacio,https://media.api-sports.io/football/players/30489.png,8,24,F,6.5,False,True,0,0,,,2,0,100%,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,
9036,Torino,503,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90,39,G,6.7,False,False,0,0,1.0,2.0,18,0,81%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
9036,Torino,503,2286,Davide Zappacosta,https://media.api-sports.io/football/players/2286.png,90,7,M,6.5,False,False,0,0,,,24,1,77%,2,7,2,0,0,0,0,0,0,0,0,,,,,,,,
9036,Torino,503,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90,33,D,6.9,False,False,0,0,,,65,0,84%,1,5,2,1,1,0,1,0,0,0,0,,,,,,,,
9036,Torino,503,30502,Emiliano Moretti,https://media.api-sports.io/football/players/30502.png,90,24,D,6.9,False,False,0,0,,,63,0,91%,1,7,5,0,0,3,0,0,0,0,0,,,1.0,,,,,
9036,Torino,503,31075,Cristian Molinaro,https://media.api-sports.io/football/players/31075.png,90,3,D,6.7,False,False,0,0,,,28,0,77%,0,10,7,0,0,4,1,0,0,0,0,,,,,,,,
9036,Torino,503,3419,Afriyie Acquah,https://media.api-sports.io/football/players/3419.png,90,6,M,7.3,False,False,1,0,,,81,0,93%,2,14,8,3,3,4,0,0,0,0,0,,,,,,,,
9036,Torino,503,49938,Joel Obi,https://media.api-sports.io/football/players/49938.png,76,22,M,7.1,False,False,0,0,,,53,1,88%,4,7,2,1,1,0,3,0,0,0,0,,1.0,,,,,,
9036,Torino,503,30512,Iago Falque,https://media.api-sports.io/football/players/30512.png,90,14,F,7.0,False,False,2,1,,,38,1,77%,1,11,5,3,3,1,0,0,0,0,0,,,2.0,,,,,
9036,Torino,503,2002,Adem Ljajić,https://media.api-sports.io/football/players/2002.png,90,10,M,8.0,False,False,4,2,,,43,2,86%,1,8,6,4,4,1,0,0,0,0,0,,,,,1.0,,,
9036,Torino,503,30510,Álex Berenguer,https://media.api-sports.io/football/players/30510.png,90,21,F,6.6,False,False,0,0,,,17,0,68%,1,10,3,1,1,1,2,0,0,0,0,,,2.0,,,,,
9036,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90,9,F,6.7,True,False,2,0,,,8,2,66%,0,9,5,0,0,3,0,0,0,0,0,,,1.0,,,,,
9036,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,14,88,M,6.4,False,False,0,0,,,9,0,81%,0,6,1,0,0,0,3,1,0,0,0,,,,,,,,
9037,Crotone,501,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,90,1,G,7.2,True,False,0,0,3.0,7.0,8,0,30%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9037,Crotone,501,30922,Davide Faraoni,https://media.api-sports.io/football/players/30922.png,90,37,D,6.2,False,False,0,0,,,5,0,35%,1,8,6,3,2,3,0,0,0,0,0,,,,,,,,
9037,Crotone,501,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,5,7,D,3.0,False,False,0,0,,,1,0,100%,0,1,0,0,0,0,1,0,1,0,0,,,,1.0,,,,
9037,Crotone,501,47249,Leandro Cabrera,https://media.api-sports.io/football/players/47249.png,90,44,D,6.6,False,False,1,0,,,7,0,63%,1,5,3,0,0,1,2,0,0,0,0,,,,,,,,
9037,Crotone,501,31134,Bruno Martella,https://media.api-sports.io/football/players/31134.png,90,87,D,6.4,False,False,0,0,,,6,1,60%,1,2,1,0,0,0,0,0,0,0,0,,,,,,,,
9037,Crotone,501,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,56,6,M,6.5,False,False,0,0,,,4,0,66%,2,3,2,0,0,1,1,0,0,0,0,,,,,,,,
9037,Crotone,501,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,90,38,M,7.2,False,False,0,0,,,12,1,60%,3,7,5,0,0,1,1,0,0,0,0,,,1.0,,,,,
9037,Crotone,501,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,90,10,M,6.8,False,False,1,1,,,23,1,82%,1,9,4,1,1,0,1,0,0,0,0,,,2.0,,,,,
9037,Crotone,501,43030,Adrian Stoian,https://media.api-sports.io/football/players/43030.png,71,5,M,6.4,False,False,0,0,,,6,1,50%,0,11,5,3,2,2,0,0,0,0,0,,,,,,,,
9037,Crotone,501,46746,Ante Budimir,https://media.api-sports.io/football/players/46746.png,90,17,F,7.0,False,False,3,1,,,13,0,76%,0,19,10,2,2,4,0,0,0,0,0,,,1.0,,,,,
9037,Crotone,501,31095,Marcello Trotta,https://media.api-sports.io/football/players/31095.png,8,29,F,6.5,False,False,0,0,,,3,0,100%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
9037,Crotone,501,8581,Noe Dussenne,https://media.api-sports.io/football/players/8581.png,82,33,D,6.7,False,True,1,0,,,7,0,58%,1,8,2,0,0,0,3,1,0,0,0,,,,,,,,
9037,Crotone,501,31336,Mariano Izco,https://media.api-sports.io/football/players/31336.png,19,13,M,6.2,False,True,0,0,,,0,0,0%,1,2,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
9037,Crotone,501,30995,Andrea Nalini,https://media.api-sports.io/football/players/30995.png,34,9,F,6.7,False,True,0,0,,,8,0,80%,0,2,2,0,0,1,0,0,0,0,0,,,,,,,,
9037,AC Milan,489,1622,Gianluigi Donnarumma,https://media.api-sports.io/football/players/1622.png,90,99,G,7.5,False,False,0,0,0.0,2.0,12,0,100%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9037,AC Milan,489,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,68,12,M,7.3,False,False,1,0,,,31,1,88%,0,6,6,0,0,0,0,0,0,0,0,,,,,,,,
9037,AC Milan,489,1630,Mateo Musacchio,https://media.api-sports.io/football/players/1630.png,90,22,D,7.5,False,False,0,0,,,96,0,92%,3,8,4,0,0,0,3,0,0,0,0,,,,,,,,
9037,AC Milan,489,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,7.3,True,False,0,0,,,93,0,88%,0,6,3,1,1,0,2,1,0,0,0,,,,,,,,
9037,AC Milan,489,1631,Ricardo Rodríguez,https://media.api-sports.io/football/players/1631.png,90,68,D,6.9,False,False,0,0,,,72,0,96%,2,8,2,1,0,1,1,0,0,0,0,,,2.0,,,,,
9037,AC Milan,489,1642,Franck Kessié,https://media.api-sports.io/football/players/1642.png,90,79,M,7.8,False,False,4,2,,,90,1,95%,1,7,4,1,1,1,3,0,0,1,0,,,,,1.0,,,
9037,AC Milan,489,30533,Manuel Locatelli,https://media.api-sports.io/football/players/30533.png,78,73,M,6.4,False,False,1,1,,,73,1,90%,1,10,1,0,0,0,3,1,0,0,0,,,4.0,,,,,
9037,AC Milan,489,1640,Hakan Çalhanoğlu,https://media.api-sports.io/football/players/1640.png,90,10,F,8.4,False,False,1,1,,,73,5,90%,0,6,4,1,1,0,0,0,0,0,0,,,1.0,,,,,
9037,AC Milan,489,1650,Suso,https://media.api-sports.io/football/players/1650.png,90,8,F,8.8,False,False,3,1,,,45,4,80%,0,8,3,3,1,2,0,0,0,0,0,,1.0,,,1.0,,,
9037,AC Milan,489,1649,Patrick Cutrone,https://media.api-sports.io/football/players/1649.png,62,63,F,8.2,False,False,2,1,,,8,2,80%,0,5,3,0,0,3,2,1,0,0,0,,1.0,,,1.0,1.0,,
9037,AC Milan,489,1648,Fabio Borini,https://media.api-sports.io/football/players/1648.png,90,11,F,6.8,False,False,2,1,,,31,1,88%,0,7,3,0,0,2,0,0,0,0,0,,,,,,,,
9037,AC Milan,489,1626,Ignazio Abate,https://media.api-sports.io/football/players/1626.png,22,20,D,6.7,False,False,0,0,,,7,1,70%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
9037,AC Milan,489,1644,José Mauri,https://media.api-sports.io/football/players/1644.png,12,4,M,6.8,False,False,1,1,,,12,0,92%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
9037,AC Milan,489,2063,André Silva,https://media.api-sports.io/football/players/2063.png,28,9,F,7.2,False,False,4,2,,,10,1,90%,0,6,4,1,1,0,0,0,0,0,0,,,,,,,,
9038,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,7.2,False,False,0,0,0.0,3.0,23,0,76%,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
9038,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,90,33,D,6.6,False,False,1,0,,,44,0,84%,1,5,1,0,0,0,1,0,0,0,0,,,1.0,,,,,
9038,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90,37,D,7.2,False,False,0,0,,,46,0,86%,1,8,5,0,0,1,0,0,0,0,0,,,1.0,,,,,
9038,Inter,505,195,João Miranda,https://media.api-sports.io/football/players/195.png,90,25,D,7.4,False,False,0,0,,,52,0,82%,1,6,3,0,0,1,1,0,0,0,0,,,,,,,,
9038,Inter,505,440,Yuto Nagatomo,https://media.api-sports.io/football/players/440.png,90,55,D,7.1,False,False,0,0,,,23,1,82%,1,9,6,3,3,1,1,0,0,0,0,,,1.0,,,,,
9038,Inter,505,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,90,11,M,6.7,False,False,2,0,,,70,0,92%,0,9,1,0,0,0,1,0,0,0,0,,,3.0,,,,,
9038,Inter,505,210,Borja Valero,https://media.api-sports.io/football/players/210.png,64,20,M,6.4,False,False,0,0,,,50,1,89%,0,16,7,1,1,4,1,0,0,0,0,,,4.0,,,,,
9038,Inter,505,202,Antonio Candreva,https://media.api-sports.io/football/players/202.png,90,87,M,7.4,False,False,2,0,,,49,3,84%,1,6,3,3,2,1,0,0,0,0,0,,,,,,,,
9038,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,71,77,M,6.7,False,False,1,1,,,33,1,80%,0,9,4,1,1,0,0,0,0,0,0,,,4.0,,,,,
9038,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,90,44,M,8.0,False,False,4,1,,,22,1,68%,2,7,2,1,1,0,0,0,0,0,0,,1.0,3.0,,1.0,,,
9038,Inter,505,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,84,9,F,8.4,True,False,4,4,,,6,2,66%,0,11,4,1,0,1,1,0,0,1,0,,,1.0,,2.0,1.0,,
9038,Inter,505,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,19,5,M,6.9,False,True,1,0,,,20,0,87%,1,5,4,1,1,2,1,0,0,0,0,,,,,,,,
9038,Inter,505,206,João Mário,https://media.api-sports.io/football/players/206.png,26,10,M,7.8,False,True,1,0,,,17,4,94%,2,7,4,3,2,2,0,0,0,0,0,,1.0,,,,,,
9038,Inter,505,12795,Éder,https://media.api-sports.io/football/players/12795.png,6,23,F,6.6,False,True,0,0,,,2,1,100%,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,
9038,Fiorentina,502,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,90,57,G,6.6,False,False,0,0,3.0,3.0,15,0,55%,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
9038,Fiorentina,502,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90,40,D,6.3,False,False,0,0,,,53,1,89%,1,8,4,1,1,0,1,0,0,0,0,,,2.0,,,,,
9038,Fiorentina,502,30398,Vitor Hugo,https://media.api-sports.io/football/players/30398.png,90,31,D,6.7,False,False,0,0,,,37,0,88%,3,8,5,1,1,0,0,0,0,0,0,,,1.0,,,,,
9038,Fiorentina,502,91378,Davide Astori,https://media.api-sports.io/football/players/91378.png,90,13,D,6.3,True,False,1,0,,,50,0,94%,0,7,5,1,1,1,2,0,0,0,0,,,,1.0,,,,
9038,Fiorentina,502,70757,Maximiliano Olivera,https://media.api-sports.io/football/players/70757.png,90,15,M,6.8,False,False,1,0,,,25,1,83%,1,5,3,0,0,0,0,0,0,0,0,,,1.0,,,,,
9038,Fiorentina,502,30403,Marco Benassi,https://media.api-sports.io/football/players/30403.png,55,24,M,6.2,False,False,1,0,,,19,0,76%,1,9,2,1,0,0,3,0,0,0,0,,,,,,,,
