fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_assists,goals_total,penalty_won,penalty_commited,offsides
157415,Amiens,87,21388,Cheick Timite,https://media.api-sports.io/football/players/21388.png,74,20,M,6.9,False,False,2,1,,,16,1,76%,0.0,2,2,0,2,0,0,0,0,0,,,1.0,,,,,
157415,Amiens,87,21385,Eddy Gnahoré,https://media.api-sports.io/football/players/21385.png,27,5,F,4.6,False,False,0,0,,,4,0,100%,0.0,0,0,0,0,2,2,1,0,0,,,,,,,,
157415,Amiens,87,21393,Sehrou Guirassy,https://media.api-sports.io/football/players/21393.png,90,9,F,6.6,False,False,2,0,,,20,1,69%,0.0,0,2,1,0,1,1,0,0,0,,,,,,,,
157415,Amiens,87,21390,Bongani Zungu,https://media.api-sports.io/football/players/21390.png,11,8,M,6.6,False,False,0,0,,,1,0,33%,0.0,1,0,0,1,0,0,0,0,0,,,,,,,,
157415,Amiens,87,26304,Chadrac Akolo,https://media.api-sports.io/football/players/26304.png,27,19,F,7.3,False,False,1,1,,,6,1,85%,0.0,0,1,0,1,1,0,0,0,0,,,,,1.0,,,
157415,Amiens,87,2699,Saman Ghoddos,https://media.api-sports.io/football/players/2699.png,16,7,F,6.5,False,False,0,0,,,3,0,60%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
157413,Dijon,89,2784,Rúnar Alex Rúnarsson,https://media.api-sports.io/football/players/2784.png,90,1,G,6.2,False,False,0,0,2.0,2.0,19,0,76%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157413,Dijon,89,21695,Mickaël Alphonse,https://media.api-sports.io/football/players/21695.png,90,2,D,6.9,False,False,0,0,,,29,1,69%,0.0,0,1,1,1,0,0,0,0,0,,2.0,,,,,,
157413,Dijon,89,21699,Senou Coulibaly,https://media.api-sports.io/football/players/21699.png,90,5,D,6.8,False,False,1,0,,,47,0,83%,0.0,2,0,0,0,1,0,0,0,0,,1.0,,,,,,
157413,Dijon,89,18991,Bruno Ecuele Manga,https://media.api-sports.io/football/players/18991.png,90,25,D,6.9,False,False,1,0,,,63,0,91%,1.0,3,1,1,1,0,0,0,0,0,,,,,,,,
157413,Dijon,89,21698,Fouad Chafik,https://media.api-sports.io/football/players/21698.png,90,26,D,6.7,False,False,0,0,,,27,1,81%,0.0,2,1,1,1,3,0,0,0,0,,1.0,,,,,,
157413,Dijon,89,21705,Romain Amalfitano,https://media.api-sports.io/football/players/21705.png,90,20,M,7.1,False,False,0,0,,,43,1,78%,1.0,1,2,2,0,3,0,0,0,0,,4.0,1.0,,,,,
157413,Dijon,89,21504,Didier N'Dong,https://media.api-sports.io/football/players/21504.png,90,22,M,7.1,False,False,2,1,,,68,2,90%,0.0,2,2,2,3,5,0,0,0,0,,1.0,1.0,,,,,
157413,Dijon,89,41323,Mama Baldé,https://media.api-sports.io/football/players/41323.png,45,17,M,6.8,False,False,2,1,,,6,2,75%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
157413,Dijon,89,21713,Benjamin Jeannot,https://media.api-sports.io/football/players/21713.png,78,29,M,6.3,False,False,2,1,,,21,0,72%,0.0,1,1,0,0,0,0,0,0,0,,,1.0,,,,,
157413,Dijon,89,21711,Frédéric Sammaritano,https://media.api-sports.io/football/players/21711.png,68,7,M,6.9,False,False,0,0,,,19,1,82%,0.0,0,1,1,2,1,0,0,0,0,,,2.0,,,,,
157413,Dijon,89,21716,Júlio Tavares,https://media.api-sports.io/football/players/21716.png,90,11,F,7.6,True,False,5,4,,,12,3,63%,0.0,0,0,0,0,2,0,0,1,0,,1.0,,,1.0,,,
157413,Dijon,89,21804,Bryan Soumaré,https://media.api-sports.io/football/players/21804.png,22,8,M,6.5,False,True,1,0,,,4,0,80%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
157413,Dijon,89,21709,Enzo Loiodice,https://media.api-sports.io/football/players/21709.png,12,12,M,6.6,False,True,0,0,,,7,0,100%,0.0,0,1,1,0,1,0,0,0,0,,,,,,,,
157413,Dijon,89,21708,Jules Keita,https://media.api-sports.io/football/players/21708.png,45,23,F,6.6,False,True,1,0,,,8,1,80%,0.0,1,1,0,0,1,0,0,0,0,,1.0,1.0,,,,,
157413,Saint Etienne,1063,22083,Stéphane Ruffier,https://media.api-sports.io/football/players/22083.png,90,16,G,7.6,False,False,0,0,1.0,5.0,8,0,33%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157413,Saint Etienne,1063,22085,Mathieu Debuchy,https://media.api-sports.io/football/players/22085.png,90,26,D,6.4,False,False,1,1,,,36,1,75%,0.0,1,2,2,0,2,1,0,0,0,,,,,,,1.0,
157413,Saint Etienne,1063,20689,Harold Moukoudi,https://media.api-sports.io/football/players/20689.png,90,2,D,7.2,False,False,1,0,,,42,0,93%,0.0,2,1,1,0,0,0,0,0,0,,1.0,,,,,,
157413,Saint Etienne,1063,22088,Loïc Perrin,https://media.api-sports.io/football/players/22088.png,90,24,D,7.7,True,False,0,0,,,48,0,92%,4.0,1,0,0,2,0,0,0,0,0,,1.0,,,,,,
157413,Saint Etienne,1063,2424,Miguel Trauco,https://media.api-sports.io/football/players/2424.png,90,13,D,7.0,False,False,0,0,,,28,1,66%,0.0,4,2,2,0,0,0,0,0,0,,2.0,1.0,,,,,
157413,Saint Etienne,1063,103,Jean-Eudes Aholou,https://media.api-sports.io/football/players/103.png,71,17,M,7.6,False,False,1,1,,,25,0,92%,0.0,1,0,0,2,1,1,0,0,0,,3.0,,,1.0,,,
157413,Saint Etienne,1063,22096,Yann M'Vila,https://media.api-sports.io/football/players/22096.png,90,6,M,6.9,False,False,0,0,,,37,0,84%,0.0,1,0,0,2,0,0,0,0,0,,2.0,1.0,,,,,
157413,Saint Etienne,1063,22095,Romain Hamouma,https://media.api-sports.io/football/players/22095.png,79,21,M,7.0,False,False,2,1,,,23,2,88%,0.0,0,0,0,3,2,0,0,0,0,,,2.0,,1.0,,,
157413,Saint Etienne,1063,47436,Ryad Boudebouz,https://media.api-sports.io/football/players/47436.png,90,7,M,7.0,False,False,1,0,,,44,3,84%,0.0,0,1,0,1,1,0,0,0,0,,2.0,1.0,1.0,,,,
157413,Saint Etienne,1063,21437,Denis Bouanga,https://media.api-sports.io/football/players/21437.png,90,20,M,5.8,False,False,1,0,,,12,0,70%,0.0,0,0,0,2,1,0,0,0,0,,,2.0,,,,,
157413,Saint Etienne,1063,22102,Wahbi Khazri,https://media.api-sports.io/football/players/22102.png,59,10,F,7.5,False,False,4,0,,,13,2,81%,0.0,0,1,1,2,1,0,0,0,0,,1.0,2.0,1.0,,,,
157413,Saint Etienne,1063,22097,Arnaud Nordin,https://media.api-sports.io/football/players/22097.png,19,18,M,6.3,False,False,0,0,,,4,0,100%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
157413,Saint Etienne,1063,1272,Zaydou Youssouf,https://media.api-sports.io/football/players/1272.png,31,28,F,7.0,False,False,1,1,,,15,1,88%,0.0,0,0,0,2,1,0,0,0,0,,1.0,,,,,,
157413,Saint Etienne,1063,22099,Robert Berić,https://media.api-sports.io/football/players/22099.png,11,27,F,6.3,False,False,0,0,,,0,0,0%,0.0,0,1,0,1,1,0,0,0,0,,,,,,,,
157421,Stade Brestois 29,106,20541,Gautier Larsonneur,https://media.api-sports.io/football/players/20541.png,90,1,G,6.2,False,False,0,0,1.0,1.0,16,0,51%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157421,Stade Brestois 29,106,20547,Julien Faussurier,https://media.api-sports.io/football/players/20547.png,90,22,D,7.7,False,False,0,0,,,23,2,71%,2.0,2,0,0,0,1,0,0,0,0,,2.0,1.0,,,,,
157421,Stade Brestois 29,106,20545,Jean-Charles Castelletto,https://media.api-sports.io/football/players/20545.png,90,21,D,6.9,False,False,0,0,,,28,0,82%,1.0,1,0,0,0,0,0,0,0,0,,,,,,,,
157421,Stade Brestois 29,106,20684,Denys Bain,https://media.api-sports.io/football/players/20684.png,90,17,D,7.1,False,False,0,0,,,32,1,88%,1.0,0,0,0,1,0,0,0,0,0,,1.0,,,,,,
157421,Stade Brestois 29,106,20600,Romain Perraud,https://media.api-sports.io/football/players/20600.png,90,18,D,6.3,False,False,3,0,,,24,0,72%,0.0,0,0,0,0,1,0,0,0,0,,1.0,2.0,,,,,
157421,Stade Brestois 29,106,20556,Yoann Court,https://media.api-sports.io/football/players/20556.png,74,8,M,7.1,False,False,2,0,,,15,1,60%,0.0,2,0,0,2,2,0,0,0,0,,2.0,1.0,1.0,,,,
157421,Stade Brestois 29,106,20554,Haris Belkebla,https://media.api-sports.io/football/players/20554.png,90,7,M,7.1,False,False,0,0,,,15,1,71%,0.0,5,0,0,1,4,0,0,0,0,,1.0,,,,,,
157421,Stade Brestois 29,106,20557,Ibrahima Diallo,https://media.api-sports.io/football/players/20557.png,90,6,M,7.4,False,False,0,0,,,23,2,76%,0.0,0,1,1,3,1,0,0,0,0,,3.0,,,,,,
157421,Stade Brestois 29,106,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,89,25,M,6.7,False,False,2,1,,,21,1,67%,0.0,0,0,0,0,1,0,0,0,0,,1.0,1.0,,,,,
157421,Stade Brestois 29,106,20551,Mathias Autret,https://media.api-sports.io/football/players/20551.png,87,23,F,7.9,True,False,4,1,,,12,2,66%,0.0,0,0,0,0,0,0,0,0,0,,5.0,,,1.0,,,
157421,Stade Brestois 29,106,20563,Gaëtan Charbonnier,https://media.api-sports.io/football/players/20563.png,90,10,F,6.9,False,False,4,3,,,16,2,76%,0.0,0,3,3,1,0,0,0,0,1,,,1.0,,,,,
157421,Stade Brestois 29,106,20565,Ferris N'Goma,https://media.api-sports.io/football/players/20565.png,10,19,M,6.4,False,True,1,0,,,2,0,40%,0.0,0,2,1,0,1,0,0,0,0,,,,,,,,
157421,Stade Brestois 29,106,20553,Cristian Battocchio,https://media.api-sports.io/football/players/20553.png,16,11,M,6.7,False,True,0,0,,,8,0,72%,0.0,0,0,0,2,0,0,0,0,0,,1.0,,,,,,
157421,Stade Brestois 29,106,20564,Kevin Mayi,https://media.api-sports.io/football/players/20564.png,1,9,F,–,False,True,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157421,Toulouse,96,22132,Baptiste Reynet,https://media.api-sports.io/football/players/22132.png,90,30,G,7.7,False,False,0,0,1.0,4.0,38,0,80%,0.0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,
157421,Toulouse,96,22134,Kelvin Amian,https://media.api-sports.io/football/players/22134.png,90,2,D,6.6,False,False,1,0,,,36,1,97%,1.0,1,2,1,0,1,0,0,0,0,,1.0,1.0,,,,,
157421,Toulouse,96,22136,Bafode Diakite,https://media.api-sports.io/football/players/22136.png,90,19,D,6.7,False,False,1,1,,,57,0,87%,0.0,1,0,0,0,0,0,0,0,0,,,,,,,,
157421,Toulouse,96,53678,Agustín Rogel,https://media.api-sports.io/football/players/53678.png,78,18,D,6.8,False,False,1,0,,,66,0,93%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157421,Toulouse,96,22141,Issiaga Sylla,https://media.api-sports.io/football/players/22141.png,90,12,D,6.5,False,False,0,0,,,51,1,86%,0.0,0,0,0,2,3,0,0,0,0,,1.0,,,,,1.0,
157421,Toulouse,96,22149,Ibrahim Sangaré,https://media.api-sports.io/football/players/22149.png,90,17,M,7.1,False,False,1,0,,,51,0,73%,1.0,2,1,0,1,2,0,0,0,0,,3.0,3.0,,,,,
157421,Toulouse,96,117,William Vainqueur,https://media.api-sports.io/football/players/117.png,72,21,M,6.4,False,False,0,0,,,52,0,91%,0.0,1,0,0,2,2,0,0,0,0,,3.0,,,,,,
157421,Toulouse,96,22144,Matthieu Dossevi,https://media.api-sports.io/football/players/22144.png,90,14,M,7.2,False,False,1,0,,,21,3,65%,0.0,0,2,1,1,0,0,0,0,0,,1.0,,,,,,
157421,Toulouse,96,22171,Jean-Victor Makengo,https://media.api-sports.io/football/players/22171.png,88,27,M,6.4,False,False,1,0,,,39,2,88%,0.0,0,2,1,4,3,0,0,0,0,,,1.0,,,,,
157421,Toulouse,96,3244,Max Gradel,https://media.api-sports.io/football/players/3244.png,90,7,M,6.7,True,False,2,1,,,24,1,72%,0.0,0,4,2,1,1,0,0,0,0,,1.0,,,,,,
157421,Toulouse,96,26665,Efthymios Koulouris,https://media.api-sports.io/football/players/26665.png,90,20,F,7.5,False,False,4,1,,,19,1,76%,0.0,0,2,1,0,2,0,0,0,0,,,,,1.0,,,
157421,Toulouse,96,22139,Steven Moreira,https://media.api-sports.io/football/players/22139.png,12,5,D,7.1,False,False,0,0,,,5,0,83%,0.0,2,0,0,0,0,0,0,0,0,,2.0,,,,,,
157421,Toulouse,96,23120,Quentin Boisgard,https://media.api-sports.io/football/players/23120.png,9,11,M,6.5,False,False,0,0,,,1,0,25%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
157421,Toulouse,96,22153,Aaron Leya Iseka,https://media.api-sports.io/football/players/22153.png,18,10,F,6.3,False,False,1,0,,,2,0,66%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
157419,Lille,79,22221,Mike Maignan,https://media.api-sports.io/football/players/22221.png,90,16,G,6.8,False,False,0,0,1.0,3.0,15,0,57%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157419,Lille,79,22222,Zeki Çelik,https://media.api-sports.io/football/players/22222.png,90,17,D,6.7,False,False,1,0,,,56,2,93%,0.0,1,1,0,0,3,0,0,0,0,,1.0,1.0,1.0,,,,
157419,Lille,79,2675,José Fonte,https://media.api-sports.io/football/players/2675.png,90,6,D,7.0,True,False,0,0,,,58,1,87%,0.0,1,1,0,0,0,0,0,0,0,,1.0,1.0,1.0,,,,
157419,Lille,79,1479,Tiago Djaló,https://media.api-sports.io/football/players/1479.png,90,2,D,7.0,False,False,0,0,,,52,0,89%,0.0,1,0,0,1,1,0,0,0,0,,,,,,,,
157419,Lille,79,14327,Domagoj Bradarić,https://media.api-sports.io/football/players/14327.png,90,29,D,6.3,False,False,1,0,,,24,1,82%,0.0,0,1,0,1,1,0,0,0,0,,1.0,2.0,,,,,
157419,Lille,79,2204,Benjamin André,https://media.api-sports.io/football/players/2204.png,90,21,M,6.9,False,False,1,0,,,39,0,84%,1.0,2,0,0,3,1,0,0,0,0,,1.0,2.0,,,,,
157419,Lille,79,22233,Boubakary Soumaré,https://media.api-sports.io/football/players/22233.png,56,24,M,6.4,False,False,0,0,,,20,0,87%,0.0,0,1,1,0,1,0,0,0,0,,,,,,,,
157419,Lille,79,22229,Jonathan Ikoné,https://media.api-sports.io/football/players/22229.png,87,10,M,7.0,False,False,1,0,,,17,0,73%,0.0,0,7,6,3,0,0,0,0,0,,1.0,,,,,,
157419,Lille,79,1138,Timothy Weah,https://media.api-sports.io/football/players/1138.png,68,22,M,6.3,False,False,1,0,,,17,1,89%,0.0,0,2,0,0,1,1,0,0,0,,,1.0,,,,,
157419,Lille,79,22235,Jonathan Bamba,https://media.api-sports.io/football/players/22235.png,90,14,M,6.8,False,False,3,1,,,20,3,87%,0.0,2,4,1,5,3,1,0,0,0,,,1.0,,,,,
157419,Lille,79,2780,Victor Osimhen,https://media.api-sports.io/football/players/2780.png,90,7,F,8.2,False,False,4,2,,,8,1,72%,0.0,0,4,1,1,1,0,0,0,0,,,,,2.0,,,
157419,Lille,79,22225,Reinildo Isnard Mandava,https://media.api-sports.io/football/players/22225.png,8,28,D,6.9,False,True,0,0,,,2,0,100%,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,
157419,Lille,79,22231,Thiago Maia,https://media.api-sports.io/football/players/22231.png,34,20,M,6.7,False,True,0,0,,,13,1,92%,0.0,1,0,0,1,1,0,0,0,0,,1.0,1.0,,,,,
157419,Lille,79,49888,Yusuf Yazıcı,https://media.api-sports.io/football/players/49888.png,22,12,M,6.9,False,True,1,0,,,16,1,80%,0.0,0,3,2,0,0,0,0,0,0,,,,,,,,
157419,Nantes,83,30393,Alban Lafont,https://media.api-sports.io/football/players/30393.png,90,1,G,6.2,False,False,0,0,2.0,1.0,16,0,64%,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,,,,,,
157419,Nantes,83,21089,Fábio,https://media.api-sports.io/football/players/21089.png,90,2,D,6.3,False,False,1,0,,,34,1,89%,1.0,1,3,2,1,5,1,0,0,0,,1.0,2.0,,,,,
157419,Nantes,83,19295,Molla Wagué,https://media.api-sports.io/football/players/19295.png,90,13,D,7.0,False,False,2,0,,,36,0,94%,2.0,1,0,0,0,2,1,0,0,0,,1.0,,,,,,
157419,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,90,4,D,6.9,False,False,0,0,,,34,0,89%,0.0,2,0,0,0,1,1,0,0,0,,2.0,,,,,,
157419,Nantes,83,21091,Charles Traoré,https://media.api-sports.io/football/players/21091.png,87,14,D,6.4,False,False,1,0,,,17,1,56%,0.0,4,2,2,1,2,1,0,0,0,,1.0,3.0,,,,,
157419,Nantes,83,21103,Abdoulaye Touré,https://media.api-sports.io/football/players/21103.png,90,19,M,6.4,False,False,2,0,,,22,1,78%,0.0,0,0,0,3,0,0,0,0,0,,,1.0,,,,,
157419,Nantes,83,21097,Andrei Girotto,https://media.api-sports.io/football/players/21097.png,90,20,M,7.5,False,False,3,1,,,36,0,81%,0.0,0,1,1,1,1,0,0,0,0,,4.0,2.0,,,,,
157419,Nantes,83,21102,Valentin Rongier,https://media.api-sports.io/football/players/21102.png,90,28,M,6.6,True,False,0,0,,,44,1,86%,0.0,0,0,0,1,2,0,0,0,0,,,1.0,,,,,
157419,Nantes,83,21498,Marcus Coco,https://media.api-sports.io/football/players/21498.png,15,8,F,6.7,False,False,0,0,,,2,0,100%,0.0,0,1,1,0,1,0,0,0,0,,,,,,,,
157419,Nantes,83,3344,Kalifa Coulibaly,https://media.api-sports.io/football/players/3344.png,90,7,F,6.9,False,False,1,0,,,6,2,54%,0.0,0,2,2,1,1,0,0,0,0,,,,,,,,
157419,Nantes,83,21082,Lucas Lima,https://media.api-sports.io/football/players/21082.png,90,6,F,7.4,False,False,1,1,,,20,3,69%,0.0,0,1,0,3,0,0,0,0,0,,1.0,3.0,,,,,
157419,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,75,18,M,6.4,False,False,2,1,,,8,1,66%,0.0,0,3,1,1,0,0,0,0,0,,,,,,,,
157419,Nantes,83,84055,Kader Bamba,https://media.api-sports.io/football/players/84055.png,8,32,M,6.4,False,False,0,0,,,1,0,50%,0.0,0,0,0,0,2,0,0,0,0,,,,,,,,
157416,Strasbourg,95,2919,Matz Sels,https://media.api-sports.io/football/players/2919.png,90,1,G,6.6,False,False,0,0,1.0,2.0,11,0,61%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157416,Strasbourg,95,22246,Lamine Kone,https://media.api-sports.io/football/players/22246.png,90,5,D,7.4,False,False,1,0,,,57,1,79%,0.0,2,2,2,1,2,0,0,0,0,,4.0,,,,,,
157416,Strasbourg,95,2819,Stefan Mitrovic,https://media.api-sports.io/football/players/2819.png,90,13,D,7.1,True,False,0,0,,,61,0,93%,0.0,3,0,0,1,0,0,0,0,0,,1.0,,,,,,
157416,Strasbourg,95,21633,Alexander Djiku,https://media.api-sports.io/football/players/21633.png,90,24,D,6.9,False,False,0,0,,,79,0,86%,0.0,1,0,0,2,1,0,0,0,0,,2.0,1.0,,,,,
157416,Strasbourg,95,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90,27,M,6.6,False,False,2,0,,,57,1,81%,0.0,0,4,3,0,0,0,0,0,0,,,,,,,,
157416,Strasbourg,95,22254,Youssouf Fofana,https://media.api-sports.io/football/players/22254.png,20,22,M,6.6,False,False,0,0,,,9,0,100%,0.0,0,1,0,1,0,0,0,0,0,,,,,,,,
157416,Strasbourg,95,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,90,8,M,7.1,False,False,0,0,,,79,0,95%,0.0,1,1,1,3,0,0,0,0,0,,,,,,,,
157416,Strasbourg,95,22257,Dimitri Lienard,https://media.api-sports.io/football/players/22257.png,90,11,M,7.9,False,False,3,0,,,41,5,83%,0.0,1,3,2,0,0,0,0,0,0,,1.0,,1.0,,,,
157416,Strasbourg,95,22245,Lionel Carole,https://media.api-sports.io/football/players/22245.png,90,23,M,7.4,False,False,1,0,,,49,4,83%,0.0,0,1,1,1,1,0,0,0,0,,1.0,,,,,,
157416,Strasbourg,95,22261,Adrien Thomasson,https://media.api-sports.io/football/players/22261.png,90,26,F,7.1,False,False,3,2,,,36,1,90%,0.0,0,4,2,2,1,0,0,0,0,,1.0,2.0,,1.0,,,
157416,Strasbourg,95,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,87,25,F,6.9,False,False,2,0,,,10,0,76%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157416,Strasbourg,95,20665,Jeanricner Bellegarde,https://media.api-sports.io/football/players/20665.png,56,17,M,6.0,False,True,1,0,,,29,0,87%,0.0,2,2,0,0,1,0,0,0,0,,1.0,,,,,,
157416,Strasbourg,95,22265,Nuno Da Costa,https://media.api-sports.io/football/players/22265.png,14,29,F,6.5,False,True,0,0,,,4,0,66%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
157416,Strasbourg,95,22263,Lucien Kevin Zohi,https://media.api-sports.io/football/players/22263.png,9,20,F,6.5,False,True,0,0,,,1,0,25%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157416,Metz,112,20519,Alexandre Oukidja,https://media.api-sports.io/football/players/20519.png,90,16,G,6.6,False,False,0,0,1.0,2.0,13,1,48%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
157416,Metz,112,20654,Fabien Centonze,https://media.api-sports.io/football/players/20654.png,90,18,D,6.8,False,False,0,0,,,30,0,69%,0.0,3,0,0,1,0,0,0,0,0,,2.0,1.0,,,,,
157416,Metz,112,20524,Stoppila Sunzu,https://media.api-sports.io/football/players/20524.png,90,13,D,6.4,False,False,0,0,,,20,0,90%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157416,Metz,112,3341,Mamadou Fofana,https://media.api-sports.io/football/players/3341.png,90,6,D,7.0,False,False,0,0,,,44,0,91%,1.0,2,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
157416,Metz,112,20521,Thomas Delaine,https://media.api-sports.io/football/players/20521.png,90,17,D,6.4,False,False,0,0,,,41,1,75%,0.0,0,2,1,1,2,1,0,0,0,,1.0,,,,,,
157416,Metz,112,112,Kévin N'Doram,https://media.api-sports.io/football/players/112.png,90,4,M,6.4,False,False,1,0,,,37,0,88%,0.0,0,0,0,0,3,0,0,0,0,,,2.0,,,,,
157416,Metz,112,20531,Digbo Maiga,https://media.api-sports.io/football/players/20531.png,90,19,M,6.9,False,False,1,0,,,34,0,87%,0.0,1,0,0,1,3,0,0,0,0,,4.0,2.0,,,,,
157416,Metz,112,20527,Renaud Cohade,https://media.api-sports.io/football/players/20527.png,89,24,M,6.6,True,False,0,0,,,42,0,82%,0.0,2,2,1,1,0,0,0,0,0,,2.0,3.0,,,,,
157416,Metz,112,20526,Farid Boulaya,https://media.api-sports.io/football/players/20526.png,76,27,F,6.5,False,False,0,0,,,20,1,74%,0.0,0,2,0,0,1,0,0,0,0,,,1.0,,,,,
157416,Metz,112,20535,Habib Diallo,https://media.api-sports.io/football/players/20535.png,90,20,F,7.2,False,False,2,2,,,20,1,71%,1.0,0,0,0,0,2,0,0,0,0,,,,,1.0,,,
157416,Metz,112,90581,Opa Nguette,https://media.api-sports.io/football/players/90581.png,76,11,F,7.0,False,False,1,0,,,14,1,87%,0.0,0,4,1,2,0,0,0,0,0,,4.0,2.0,1.0,,,,
157416,Metz,112,20528,Marvin Gakpa,https://media.api-sports.io/football/players/20528.png,14,10,M,6.5,False,False,0,0,,,7,0,70%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
157416,Metz,112,3238,Victorien Angban,https://media.api-sports.io/football/players/3238.png,1,5,M,–,False,False,0,0,,,4,0,80%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157416,Metz,112,20537,Ibrahima Niane,https://media.api-sports.io/football/players/20537.png,14,7,F,6.9,False,False,2,1,,,3,1,75%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
157420,Paris Saint Germain,85,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,90,16,G,7.2,False,False,0,0,0.0,1.0,19,0,100%,0.0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
157420,Paris Saint Germain,85,261,Thilo Kehrer,https://media.api-sports.io/football/players/261.png,75,4,D,6.9,False,False,0,0,,,72,1,92%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
157420,Paris Saint Germain,85,259,Thiago Silva,https://media.api-sports.io/football/players/259.png,80,2,D,7.3,True,False,0,0,,,104,0,96%,0.0,1,1,1,1,0,0,0,0,0,,1.0,,,,,,
157420,Paris Saint Germain,85,7,Abdou Diallo,https://media.api-sports.io/football/players/7.png,90,22,D,7.2,False,False,0,0,,,110,0,95%,0.0,1,2,2,0,3,0,0,0,0,,1.0,1.0,,,,,
157420,Paris Saint Germain,85,258,Juan Bernat,https://media.api-sports.io/football/players/258.png,90,14,D,7.2,False,False,0,0,,,44,1,89%,0.0,0,1,1,0,2,0,0,0,0,,3.0,1.0,1.0,,,,
157420,Paris Saint Germain,85,267,Julian Draxler,https://media.api-sports.io/football/players/267.png,90,23,M,6.1,False,False,2,0,,,43,0,87%,0.0,1,0,0,0,3,1,0,0,0,,1.0,3.0,,,,,
157420,Paris Saint Germain,85,257,Marquinhos,https://media.api-sports.io/football/players/257.png,90,5,M,7.5,False,False,0,0,,,96,2,96%,0.0,0,1,0,1,4,0,0,0,0,,1.0,,,,,,
157420,Paris Saint Germain,85,273,Marco Verratti,https://media.api-sports.io/football/players/273.png,90,6,M,7.8,False,False,0,0,,,99,2,94%,0.0,1,2,2,0,1,1,0,0,0,,4.0,1.0,,,,,
157420,Paris Saint Germain,85,2056,Pablo Sarabia,https://media.api-sports.io/football/players/2056.png,64,19,F,6.5,False,False,1,1,,,27,0,90%,0.0,1,0,0,1,0,0,0,0,0,,,,,,,,
157420,Paris Saint Germain,85,274,Edinson Cavani,https://media.api-sports.io/football/players/274.png,90,9,F,6.9,False,False,3,1,,,8,0,66%,0.0,1,0,0,0,0,0,0,1,0,,,,,1.0,,,
157420,Paris Saint Germain,85,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,90,7,F,8.2,False,False,5,2,,,37,2,82%,0.0,0,8,3,1,2,0,0,0,0,,,,1.0,1.0,,,
157420,Paris Saint Germain,85,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,15,12,D,6.4,False,True,0,0,,,13,0,76%,0.0,0,1,0,0,1,0,0,0,0,,,,,,,,
157420,Paris Saint Germain,85,271,Leandro Paredes,https://media.api-sports.io/football/players/271.png,10,8,M,6.8,False,True,0,0,,,23,0,92%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
157420,Paris Saint Germain,85,266,Ángel Di María,https://media.api-sports.io/football/players/266.png,26,11,M,7.4,False,True,1,1,,,12,1,92%,0.0,0,5,1,1,1,0,0,0,0,,,,,1.0,,,
